hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name
City Hotel,0,159,2017,August,34,22,0,4,3,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,83,NULL,0,Transient,111.6,0,0,Check-Out,26/8/2017,David Fischer
City Hotel,0,186,2017,August,33,19,2,5,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,218.43,0,0,Check-Out,26/8/2017,William Riggs
City Hotel,0,193,2017,August,34,23,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,1,Check-Out,26/8/2017,Edward Richmond
City Hotel,0,121,2017,August,34,20,2,4,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,100,0,1,Check-Out,26/8/2017,Dana Brady
City Hotel,0,116,2017,August,34,21,1,4,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,176,0,0,Check-Out,26/8/2017,William Rowe
City Hotel,0,22,2017,August,34,24,0,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149.5,0,1,Check-Out,26/8/2017,Natalie Norton
City Hotel,0,33,2017,August,34,22,0,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,201.75,0,1,Check-Out,26/8/2017,David Martin
City Hotel,0,2,2017,August,34,25,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,K,0,No Deposit,NULL,NULL,0,Transient,170,0,3,Check-Out,26/8/2017,Michael Nguyen
City Hotel,0,42,2017,August,34,26,0,1,2,0,0,BB,PRT,Online TA,Direct,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,170,0,3,Check-Out,27/8/2017,Tara Jones
City Hotel,0,111,2017,August,34,20,2,4,2,0,0,BB,CHN,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,160,0,2,Check-Out,26/8/2017,Brandy Wilson
City Hotel,0,111,2017,August,34,20,2,4,2,0,0,BB,CHN,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,160,0,3,Check-Out,26/8/2017,Daniel Guzman
City Hotel,0,111,2017,August,34,24,0,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,195,0,2,Check-Out,26/8/2017,Jessica Powell
City Hotel,0,111,2017,August,34,24,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,26/8/2017,Nathan Nguyen
City Hotel,0,95,2017,August,34,20,2,4,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,98,NULL,0,Transient-Party,125,0,0,Check-Out,26/8/2017,Cynthia Howell
City Hotel,0,217,2017,August,34,21,1,4,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,5,Check-Out,26/8/2017,Albert Robinson
City Hotel,0,191,2017,August,34,22,0,4,3,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,162,0,1,Check-Out,26/8/2017,Heather Hawkins
City Hotel,0,11,2017,August,34,24,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,148.5,1,0,Check-Out,26/8/2017,Brittney Martinez
City Hotel,0,114,2017,August,34,23,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,26/8/2017,David Oconnor
City Hotel,0,18,2017,August,34,24,0,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,178.5,0,2,Check-Out,26/8/2017,Gerald Webb
City Hotel,0,179,2017,August,34,21,1,4,2,1,0,BB,BEL,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,165,0,1,Check-Out,26/8/2017,William Garrison
City Hotel,0,98,2017,August,34,20,2,4,1,0,0,BB,AUS,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,150,0,0,Check-Out,26/8/2017,Jose Smith
City Hotel,0,46,2017,August,34,23,0,3,1,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,7,NULL,0,Transient,98.4,0,1,Check-Out,26/8/2017,Alicia Sandoval
City Hotel,0,198,2017,August,34,22,0,4,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,26/8/2017,Ashley Holder
City Hotel,0,179,2017,August,34,21,1,4,2,1,0,BB,BEL,Direct,Direct,0,0,0,E,D,0,No Deposit,14,NULL,0,Transient,139,0,1,Check-Out,26/8/2017,Keith Vazquez
City Hotel,0,159,2017,August,34,22,0,4,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,1,Check-Out,26/8/2017,William Sanchez
City Hotel,0,148,2017,August,34,21,1,4,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,83,NULL,0,Transient,142.2,0,1,Check-Out,26/8/2017,Lindsay Nelson
City Hotel,0,35,2017,August,34,22,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,131.8,0,1,Check-Out,26/8/2017,Elizabeth White
City Hotel,0,38,2017,August,34,22,0,4,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,134.5,0,1,Check-Out,26/8/2017,Erica Perry
City Hotel,0,196,2017,August,33,19,2,5,2,0,0,HB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149.79,0,3,Check-Out,26/8/2017,Howard Torres
City Hotel,0,163,2017,August,34,23,0,3,2,2,0,BB,DEU,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,200,0,1,Check-Out,26/8/2017,Stephanie Carlson
City Hotel,0,6,2017,August,34,25,0,1,2,1,0,BB,PRT,Corporate,Corporate,0,0,0,D,E,0,No Deposit,NULL,492,0,Transient,169,0,1,Check-Out,26/8/2017,Christopher Gordon
City Hotel,0,12,2017,August,34,24,0,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,148.5,1,0,Check-Out,26/8/2017,David Santos
City Hotel,0,152,2017,August,34,20,2,4,2,1,0,BB,CYP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,148.5,0,2,Check-Out,26/8/2017,Vanessa Diaz
City Hotel,0,95,2017,August,33,19,2,5,1,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,4,No Deposit,98,NULL,0,Transient-Party,115,0,0,Check-Out,26/8/2017,Laurie Bennett
City Hotel,0,117,2017,August,34,21,1,4,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394,NULL,0,Transient,80.1,0,0,Check-Out,26/8/2017,Benjamin Miller
City Hotel,0,162,2017,August,34,21,1,4,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,148.5,0,0,Check-Out,26/8/2017,Steven Alvarado
City Hotel,0,181,2017,August,33,19,2,5,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient-Party,124.59,0,0,Check-Out,26/8/2017,Melvin Rodgers
City Hotel,0,70,2017,August,34,24,0,2,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,199,0,2,Check-Out,26/8/2017,Jennifer Simon
City Hotel,0,178,2017,August,34,22,0,4,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,162,0,2,Check-Out,26/8/2017,Kevin Nelson
City Hotel,0,43,2017,August,34,25,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,3,Check-Out,26/8/2017,Dylan Simpson
City Hotel,0,165,2017,August,34,25,0,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,175.5,0,0,Check-Out,26/8/2017,Amanda Chapman
City Hotel,0,32,2017,August,34,24,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,129.5,0,1,Check-Out,26/8/2017,Angela Yang
City Hotel,0,215,2017,August,34,25,0,1,2,2,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,14,NULL,0,Transient,215,0,0,Check-Out,26/8/2017,Javier Ali
City Hotel,0,63,2017,August,34,23,0,3,1,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,119.4,0,0,Check-Out,26/8/2017,Jonathon Phillips
City Hotel,0,58,2017,August,34,24,0,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,138,0,1,Check-Out,26/8/2017,Maria Baker
City Hotel,0,159,2017,August,34,22,0,4,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83,NULL,0,Transient,104.4,0,0,Check-Out,26/8/2017,Jillian Ford
City Hotel,0,124,2017,August,34,20,2,4,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,125,0,2,Check-Out,26/8/2017,Debra Williams
City Hotel,0,124,2017,August,34,20,2,4,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,172.5,0,3,Check-Out,26/8/2017,Andrew Barry Jr.
City Hotel,0,114,2017,August,33,19,2,5,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,98,NULL,0,Transient-Party,115,0,0,Check-Out,26/8/2017,Margaret Garrett
City Hotel,0,215,2017,August,34,25,0,1,2,3,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,14,NULL,0,Transient,245,0,1,Check-Out,26/8/2017,Christopher Avila
City Hotel,0,181,2017,August,33,19,2,5,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient-Party,218.43,0,1,Check-Out,26/8/2017,Richard Nguyen
City Hotel,0,115,2017,August,34,20,2,4,1,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,98,NULL,0,Transient-Party,115,0,2,Check-Out,26/8/2017,John Anderson
City Hotel,0,101,2017,August,34,20,2,4,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,135,0,1,Check-Out,26/8/2017,Timothy George
City Hotel,0,143,2017,August,34,23,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9,NULL,0,Transient,155,0,1,Check-Out,27/8/2017,Casey Friedman
City Hotel,0,261,2017,August,34,24,0,3,3,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,119,0,1,Check-Out,27/8/2017,Charlene Keller
City Hotel,0,18,2017,August,34,23,0,4,2,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,134.75,0,1,Check-Out,27/8/2017,Karen Thomas
City Hotel,0,103,2017,August,34,21,1,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,117.8,0,1,Check-Out,27/8/2017,Alicia Bowman
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Jessica Daniels
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,23,0,1,Check-Out,27/8/2017,Heather Campbell
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Jennifer Warren
City Hotel,0,28,2017,August,34,24,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,163,0,2,Check-Out,27/8/2017,Scott Hughes
City Hotel,0,159,2017,August,34,24,0,3,3,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NULL,0,Transient,202.5,0,1,Check-Out,27/8/2017,Joseph Sanchez
City Hotel,0,32,2017,August,34,25,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170,0,1,Check-Out,27/8/2017,Danielle Tran
City Hotel,0,136,2017,August,34,20,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,109.39,0,1,Check-Out,27/8/2017,Rebecca Parker
City Hotel,0,237,2017,August,34,22,0,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,80.1,0,0,Check-Out,27/8/2017,Melissa Turner
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Christopher Day
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Amber Riley
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Phyllis Green
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Denise Rodriguez
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Terry Murphy
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Dr. Scott Smith
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Debra Lopez
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Brandon King
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Dillon Hines
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Andrea Gonzalez
City Hotel,0,22,2017,August,34,25,0,2,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,95.5,0,0,Check-Out,27/8/2017,Charles Reed
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Melissa Davies
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Joseph Smith
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Ernest Jackson
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Michelle Curtis
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Lucas Ruiz
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Marilyn Simpson
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Jeffrey Hansen
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Casey Bush
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Brian Smith
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Shawn Long
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Linda Dixon
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Melanie Long
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Michelle Sanchez
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Joe Ruiz
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,114.4,0,1,Check-Out,27/8/2017,Matthew Bowman III
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Charles Johnson
City Hotel,0,195,2017,August,34,24,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,27/8/2017,Heather Henry
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Brittany Ward
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Robert Rodgers
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Michelle Harris
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Bradley Jones
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Kayla Myers
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Joann Soto
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Sherri Schneider
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Joshua Davis
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Robert Avery
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Mark Brown
City Hotel,0,224,2017,August,34,24,0,3,2,2,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,163.5,0,3,Check-Out,27/8/2017,Bethany Benton
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Gina Carson
City Hotel,0,30,2017,August,34,25,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,145,0,1,Check-Out,27/8/2017,Katherine Black
City Hotel,0,31,2017,August,34,25,0,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,210,0,2,Check-Out,27/8/2017,Chelsea Berry
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Scott Clayton
City Hotel,0,137,2017,August,34,23,0,4,4,0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,7,NULL,0,Transient,225.48,0,2,Check-Out,27/8/2017,Pamela Ferguson
City Hotel,0,6,2017,August,34,24,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,179,0,0,Check-Out,27/8/2017,Brenda Elliott
City Hotel,0,200,2017,August,34,25,0,2,3,2,0,BB,IRL,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,294,1,0,Check-Out,27/8/2017,Julia Montgomery
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Stephanie Sparks
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Maureen Lee
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Richard Aguilar
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Jessica Norton
City Hotel,0,211,2017,August,34,24,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,80.1,0,0,Check-Out,27/8/2017,Charles Weber
City Hotel,0,122,2017,August,34,20,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,98,NULL,0,Transient-Party,125,0,0,Check-Out,27/8/2017,Brittany Stuart
City Hotel,0,131,2017,August,34,25,0,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,244,0,0,Check-Out,27/8/2017,Mark Nelson
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Michael Montes
City Hotel,0,196,2017,August,34,23,0,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,80.1,0,1,Check-Out,27/8/2017,Shelby Carey
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Jack Wood
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Jeff Clark
City Hotel,0,122,2017,August,34,26,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,164,1,1,Check-Out,27/8/2017,Matthew Miller
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Dana Morris
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Rebecca Singleton
City Hotel,0,457,2017,August,34,25,0,2,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,95.5,0,1,Check-Out,27/8/2017,Lori Page
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,27/8/2017,Angela Wood
